"ma_GeV","gtau"
0.000100429,0.031092022659522704
0.001974872,0.03109202225573023
0.017518399,0.031091990804228236
0.052850406,0.0310917327232304
0.090625219,0.0320604973429141
0.108471585,0.03409221815887924
0.120205863,0.03738063298398937
0.129832345,0.04226490836056895
0.133209536,0.049274872739196944
0.133209536,0.059241316368264525
0.129832345,0.07122618474229717
0.120205863,0.09389469424196552
0.111293141,0.12377789771394088
0.097882785,0.17350531549860623
0.070101112,0.42265208797862586
0.048307534,1.0295668677896606
0.025097372,4.494243585240611
0.012872575,19.024973458858625
0.00750697,61.09291882038998
0.004977669,148.8187223982689
0.003850365,258.6173109135902
